,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,GOOGL,IBM,MSFT,GOOGL,IBM,MSFT,GOOGL,IBM,MSFT,GOOGL,IBM,MSFT,GOOGL,IBM,MSFT,GOOGL,IBM,MSFT
Date,,,,,,,,,,,,,,,,,,
2017-01-30,41.19150161743164,121.2863998413086,59.46700668334961,41.19150161743164,168.06883239746094,65.12999725341797,41.86149978637695,169.28298950195312,65.79000091552734,41.05149841308594,166.90248107910156,64.80000305175781,41.85300064086914,169.1969451904297,65.69000244140625,70338000,4283161,31651400
2017-01-31,41.009498596191406,120.40330505371094,59.02873992919922,41.009498596191406,166.84512329101562,64.6500015258789,41.153499603271484,167.85850524902344,65.1500015258789,40.66999816894531,165.9751434326172,64.26000213623047,40.974998474121094,167.35182189941406,64.86000061035156,40404000,4329394,25270500
2017-02-01,40.762001037597656,120.24464416503906,58.051780700683594,40.762001037597656,166.625244140625,63.58000183105469,41.20000076293945,167.97323608398438,64.62000274658203,40.61249923706055,165.28680419921875,63.470001220703125,41.20000076293945,167.30401611328125,64.36000061035156,45020000,2924302,39671500
2017-02-02,40.91299819946289,120.4447021484375,57.677425384521484,40.91299819946289,166.90248107910156,63.16999816894531,41.22800064086914,167.27532958984375,63.40999984741211,40.602500915527344,165.91778564453125,62.75,40.75,166.56787109375,63.25,33784000,2741043,45827000
2017-02-03,41.006500244140625,121.30018615722656,58.14309310913086,41.006500244140625,168.08795166015625,63.68000030517578,41.30649948120117,168.5850830078125,63.70000076293945,40.967498779296875,167.1988525390625,63.06999969482422,41.15650177001953,167.30401611328125,63.5,30562000,3461528,30301800
2017-02-06,41.08100128173828,121.32778930664062,58.1065559387207,41.08100128173828,168.12619018554688,63.63999938964844,41.11949920654297,168.2409210205078,63.650001525878906,40.714500427246094,166.71128845214844,63.13999938964844,41.04600143432617,167.6003875732422,63.5,27018000,2772737,19796400
2017-02-07,41.46149826049805,123.1215591430664,57.91482925415039,41.46149826049805,170.6118621826172,63.43000030517578,41.59600067138672,170.7648162841797,63.779998779296875,41.16450119018555,168.1644287109375,63.22999954223633,41.275001525878906,168.26004028320312,63.7400016784668,33332000,4051681,20277200
2017-02-08,41.49399948120117,122.50272369384766,57.83264923095703,41.49399948120117,168.4225616455078,63.34000015258789,41.712501525878906,169.69407653808594,63.810001373291016,41.25550079345703,168.1453094482422,63.220001220703125,41.5265007019043,169.69407653808594,63.56999969482422,26044000,3047103,18096400
2017-02-09,41.50299835205078,123.22586822509766,58.49003982543945,41.50299835205078,169.4168243408203,64.05999755859375,41.5989990234375,169.9808807373047,64.44000244140625,41.32500076293945,168.1739959716797,63.31999969482422,41.58649826049805,168.4225616455078,63.52000045776367,23884000,3232872,22644400
2017-02-10,41.74250030517578,124.24805450439453,58.43525314331055,41.74250030517578,170.82217407226562,64.0,41.85749816894531,171.0038299560547,64.30000305175781,41.5255012512207,168.9866180419922,63.97999954223633,41.647499084472656,169.56979370117188,64.25,28302000,3065512,18170700
2017-02-13,41.948001861572266,124.72093963623047,59.0926513671875,41.948001861572266,171.47227478027344,64.72000122070312,42.08700180053711,171.988525390625,64.86000061035156,41.8125,170.9751434326172,64.12999725341797,41.8849983215332,171.35755920410156,64.23999786376953,25914000,3235696,22920100
2017-02-14,42.00149917602539,125.25634765625,59.313114166259766,42.00149917602539,172.2084197998047,64.56999969482422,42.099998474121094,172.2084197998047,64.72000122070312,41.791500091552734,170.50669860839844,64.0199966430664,41.98849868774414,170.71701049804688,64.41000366210938,27266000,2904219,23108400
2017-02-15,41.86600112915039,126.33415985107422,59.27638244628906,41.86600112915039,173.69024658203125,64.52999877929688,42.0885009765625,173.91969299316406,64.56999969482422,41.81100082397461,171.90248107910156,64.16000366210938,41.94049835205078,172.27532958984375,64.5,27144000,3048358,17005200
2017-02-16,42.10850143432617,126.16032409667969,59.26718521118164,42.10850143432617,173.4512481689453,64.5199966430664,42.134498596191406,174.75143432617188,65.23999786376953,41.862998962402344,172.91586303710938,64.44000244140625,41.92499923706055,173.47036743164062,64.73999786376953,20102000,3401069,20546300
2017-02-17,42.32749938964844,125.6318359375,59.35906219482422,42.32749938964844,172.72467041015625,64.62000274658203,42.34700012207031,173.5850830078125,64.69000244140625,41.98899841308594,172.08413696289062,64.30000305175781,42.06549835205078,173.27915954589844,64.47000122070312,29224000,3715915,21248800
2017-02-21,42.4635009765625,125.34674072265625,59.239627838134766,42.4635009765625,172.33270263671875,64.48999786376953,42.61000061035156,172.83938598632812,64.94999694824219,42.32749938964844,171.24282836914062,64.44999694824219,42.39950180053711,172.65774536132812,64.61000061035156,25206000,4686394,20655900
2017-02-22,42.56800079345703,125.96564483642578,59.12022018432617,42.56800079345703,173.18356323242188,64.36000061035156,42.68949890136719,173.36520385742188,64.38999938964844,42.33549880981445,172.170166015625,64.05000305175781,42.400001525878906,172.170166015625,64.33000183105469,24488000,3159443,19292700
2017-02-23,42.54999923706055,126.31332397460938,59.35906219482422,42.54999923706055,173.6615753173828,64.62000274658203,42.63100051879883,174.47418212890625,64.7300033569336,42.125,172.9636688232422,64.19000244140625,42.55400085449219,173.9961700439453,64.41999816894531,27734000,2387495,20273100
2017-02-24,42.390499114990234,126.10465240478516,59.35906219482422,42.390499114990234,173.374755859375,64.62000274658203,42.417999267578125,173.50860595703125,64.80000305175781,42.14799880981445,171.97897338867188,64.13999938964844,42.38249969482422,172.28489685058594,64.52999877929688,26924000,3451905,21796800
2017-02-27,42.48350143432617,124.74874877929688,59.00080108642578,42.48350143432617,171.51051330566406,64.2300033569336,42.53350067138672,173.27915954589844,64.54000091552734,42.1505012512207,171.3957977294922,64.05000305175781,42.247501373291016,173.2218017578125,64.54000091552734,20206000,3861100,15871500
2017-02-28,42.246498107910156,125.04078674316406,58.771156311035156,42.246498107910156,171.91204833984375,63.97999954223633,42.44150161743164,172.68641662597656,64.19999694824219,42.071998596191406,171.46270751953125,63.7599983215332,42.36750030517578,171.49139404296875,64.08000183105469,27662000,3423976,23239800
2017-03-01,42.837501525878906,126.52188873291016,59.65299606323242,42.837501525878906,173.94837951660156,64.94000244140625,42.900001525878906,174.52198791503906,64.98999786376953,42.45100021362305,172.11280822753906,64.0199966430664,42.569000244140625,172.5430145263672,64.12999725341797,36374000,3143858,26937500
2017-03-02,42.49250030517578,125.53449249267578,58.79871368408203,42.49250030517578,172.5908203125,64.01000213623047,42.824501037597656,173.88145446777344,64.75,42.43600082397461,172.49522399902344,63.880001068115234,42.81549835205078,173.88145446777344,64.69000244140625,25018000,3052437,24539600
2017-03-03,42.45399856567383,125.20073699951172,59.0191764831543,42.45399856567383,172.13192749023438,64.25,42.54100036621094,173.34608459472656,64.27999877929688,42.23550033569336,171.8546905517578,63.619998931884766,42.446998596191406,172.5908203125,63.9900016784668,20100000,1905812,18135900
2017-03-06,42.36349868774414,125.49282836914062,59.03754425048828,42.36349868774414,172.53346252441406,64.2699966430664,42.446998596191406,173.0305938720703,64.55999755859375,42.05849838256836,171.67303466796875,63.810001373291016,42.34299850463867,171.81643676757812,63.970001220703125,20958000,3351802,18750300
2017-03-07,42.557498931884766,125.43022155761719,59.156959533691406,42.557498931884766,172.44741821289062,64.4000015258789,42.666500091552734,173.31739807128906,64.77999877929688,42.2760009765625,172.27532958984375,64.19000244140625,42.362998962402344,172.76290893554688,64.19000244140625,20774000,3117603,18521000
2017-03-08,42.68199920654297,124.78347778320312,59.69892883300781,42.68199920654297,171.55831909179688,64.98999786376953,42.846500396728516,172.9923553466797,65.08000183105469,42.5625,171.4149169921875,64.25,42.65599822998047,172.8011474609375,64.26000213623047,20576000,3721040,21510900
2017-03-09,42.891998291015625,123.20500946044922,59.460105895996094,42.891998291015625,169.3881378173828,64.7300033569336,43.035499572753906,171.3671112060547,65.19999694824219,42.63349914550781,168.1453094482422,64.4800033569336,42.68450164794922,171.27151489257812,65.19000244140625,26954000,5694529,19846800
2017-03-10,43.070499420166016,123.65699005126953,59.64381408691406,43.070499420166016,170.0095672607422,64.93000030517578,43.21149826049805,171.5965576171875,65.26000213623047,42.88050079345703,169.61758422851562,64.75,43.1349983215332,170.3728485107422,65.11000061035156,26732000,3242914,19538200
2017-03-13,43.229000091552734,122.70433807373047,59.441715240478516,43.229000091552734,168.69981384277344,64.70999908447266,43.35649871826172,170.2294464111328,65.19000244140625,43.04100036621094,168.6615753173828,64.56999969482422,43.041500091552734,170.0286865234375,65.01000213623047,23332000,3642381,20100000
2017-03-14,43.295501708984375,122.18981170654297,59.16615295410156,43.295501708984375,167.9923553466797,64.41000366210938,43.37900161743164,169.04397583007812,64.55000305175781,43.006500244140625,167.50477600097656,64.1500015258789,43.1875,168.43212890625,64.52999877929688,21234000,3292285,14280200
2017-03-15,43.419498443603516,122.25239562988281,59.47846603393555,43.419498443603516,168.07839965820312,64.75,43.49399948120117,168.52772521972656,64.91999816894531,43.064998626708984,167.06500244140625,64.25,43.39699935913086,167.9827880859375,64.55000305175781,26658000,3991013,24833800
2017-03-16,43.5,123.24674987792969,59.37741470336914,43.5,169.4455108642578,64.63999938964844,43.635501861572266,171.12811279296875,64.76000213623047,43.375999450683594,169.04397583007812,64.30000305175781,43.5265007019043,170.6118621826172,64.75,22090000,4510143,20674300
2017-03-17,43.618499755859375,122.1411361694336,59.588706970214844,43.618499755859375,167.92543029785156,64.87000274658203,43.72100067138672,169.01528930664062,65.23999786376953,43.41849899291992,167.92543029785156,64.68000030517578,43.683998107910156,168.53729248046875,64.91000366210938,37366000,6193366,49219700
2017-03-20,43.39550018310547,122.17586517333984,59.64381408691406,43.39550018310547,167.97323608398438,64.93000030517578,43.516998291015625,168.43212890625,65.18000030517578,43.23350143432617,167.4378662109375,64.72000122070312,43.4739990234375,167.92543029785156,64.91000366210938,30844000,2590001,14598100
2017-03-21,42.50699996948242,120.9102554321289,58.9824333190918,42.50699996948242,166.2332763671875,64.20999908447266,43.673500061035156,168.47991943359375,65.5,42.384498596191406,166.1950225830078,64.12999725341797,43.50299835205078,168.26959228515625,65.19000244140625,50760000,4108374,26640500
2017-03-22,42.4900016784668,121.53612518310547,59.73567199707031,42.4900016784668,167.09368896484375,65.02999877929688,42.76750183105469,167.3613739013672,65.13999938964844,42.349998474121094,165.2007598876953,64.12000274658203,42.4739990234375,166.38623046875,64.12000274658203,27334000,3609223,20680000
2017-03-23,41.98249816894531,121.56394958496094,59.588706970214844,41.98249816894531,167.13192749023438,64.87000274658203,42.08449935913086,167.94454956054688,65.23999786376953,41.650001525878906,165.92733764648438,64.7699966430664,42.06949996948242,166.7590789794922,64.94000244140625,65754000,3912040,19269200
2017-03-24,41.75699996948242,120.87557220458984,59.68973159790039,41.75699996948242,166.1854705810547,64.9800033569336,42.20000076293945,167.7820281982422,65.44999694824219,41.45500183105469,165.7648162841797,64.76000213623047,42.099998474121094,167.41873168945312,65.36000061035156,42114000,3369898,22617100
2017-03-27,41.925498962402344,120.83380889892578,59.79996871948242,41.925498962402344,166.12811279296875,65.0999984741211,42.069000244140625,166.50096130371094,65.22000122070312,41.21500015258789,164.52198791503906,64.3499984741211,41.40449905395508,165.09559631347656,64.62999725341797,38692000,3408914,18614700
2017-03-28,42.03150177001953,121.3484115600586,59.9744987487793,42.03150177001953,166.8355712890625,65.29000091552734,42.27000045776367,167.30401611328125,65.47000122070312,41.61349868774414,165.3919677734375,64.6500015258789,41.984500885009766,166.29063415527344,64.95999908447266,30384000,3685999,20080400
2017-03-29,42.493499755859375,120.95205688476562,60.13984298706055,42.493499755859375,166.29063415527344,65.47000122070312,42.579498291015625,166.81643676757812,65.5,42.069000244140625,165.8317413330078,64.94999694824219,42.13750076293945,166.63479614257812,65.12000274658203,29146000,3227538,13618400
2017-03-30,42.4739990234375,120.89640045166016,60.36031723022461,42.4739990234375,166.21414184570312,65.70999908447266,42.599998474121094,166.91204833984375,65.9800033569336,42.3385009765625,166.05162048339844,65.36000061035156,42.5989990234375,166.21414184570312,65.41999816894531,18988000,3314042,15122800
2017-03-31,42.38999938964844,121.09111022949219,60.498104095458984,42.38999938964844,166.48184204101562,65.86000061035156,42.47800064086914,167.25621032714844,66.19000244140625,42.262001037597656,166.05162048339844,65.44999694824219,42.34149932861328,166.32887268066406,65.6500015258789,28820000,3047730,21040300
2017-04-03,42.837501525878906,121.3414306640625,60.21333694458008,42.837501525878906,166.8260040283203,65.55000305175781,42.95000076293945,167.1797332763672,65.94000244140625,42.37649917602539,165.75526428222656,65.19000244140625,42.4375,166.1759033203125,65.80999755859375,39388000,4483679,20400900
2017-04-04,42.628501892089844,121.3553237915039,60.378692626953125,42.628501892089844,166.84512329101562,65.7300033569336,42.650001525878906,167.26577758789062,65.80999755859375,42.3754997253418,165.64053344726562,65.27999877929688,42.400001525878906,165.88909912109375,65.38999938964844,26970000,3251909,12997400
2017-04-05,42.445499420166016,120.21492767333984,60.22250747680664,42.445499420166016,165.27725219726562,65.55999755859375,43.02949905395508,168.57553100585938,66.3499984741211,42.375999450683594,165.2103271484375,65.44000244140625,42.73550033569336,167.0172119140625,66.30000305175781,37104000,6525889,21448600
2017-04-06,42.255001068115234,119.91592407226562,60.378692626953125,42.255001068115234,164.86614990234375,65.7300033569336,42.679500579833984,165.84129333496094,66.05999755859375,42.20000076293945,164.67495727539062,65.4800033569336,42.474998474121094,165.84129333496094,65.5999984741211,30672000,3593428,18103500
2017-04-07,42.10499954223633,119.70035552978516,60.332740783691406,42.10499954223633,164.56979370117188,65.68000030517578,42.29399871826172,165.32504272460938,65.95999908447266,41.8650016784668,163.7476043701172,65.44000244140625,42.25,164.51242065429688,65.8499984741211,22232000,3753362,14108500
2017-04-10,42.084999084472656,119.04667663574219,60.19496154785156,42.084999084472656,163.67112731933594,65.52999877929688,42.33700180053711,164.9713134765625,65.81999969482422,42.03950119018555,163.47991943359375,65.36000061035156,42.07699966430664,164.94264221191406,65.61000061035156,20924000,3964235,17952700
2017-04-11,41.99399948120117,118.61559295654297,60.14903259277344,41.99399948120117,163.07839965820312,65.4800033569336,42.23149871826172,163.69981384277344,65.61000061035156,41.72999954223633,161.5487518310547,64.8499984741211,42.084999084472656,163.1453094482422,65.5999984741211,19486000,5116927,18791500
2017-04-12,42.073001861572266,118.67122650146484,59.91938400268555,42.073001861572266,163.15487670898438,65.2300033569336,42.18600082397461,163.67112731933594,65.51000213623047,41.87950134277344,162.5430145263672,65.11000061035156,41.92300033569336,163.51815795898438,65.41999816894531,22716000,3427637,17108500
2017-04-13,42.00899887084961,117.8854751586914,59.66217041015625,42.00899887084961,162.07456970214844,64.94999694824219,42.186500549316406,163.8240966796875,65.86000061035156,41.89250183105469,162.07456970214844,64.94999694824219,42.051998138427734,162.44741821289062,65.29000091552734,21474000,3352953,17896500
2017-04-17,42.756500244140625,118.97718048095703,60.14903259277344,42.756500244140625,163.57553100585938,65.4800033569336,42.78200149536133,163.7667236328125,65.48999786376953,42.05149841308594,162.16061401367188,65.01000213623047,42.069000244140625,162.28489685058594,65.04000091552734,20982000,3891329,16689300
2017-04-18,42.699501037597656,118.24706268310547,60.06636047363281,42.699501037597656,162.5717010498047,65.38999938964844,42.86949920654297,164.1395721435547,65.70999908447266,42.5625,162.3613739013672,65.16000366210938,42.62699890136719,163.27915954589844,65.33000183105469,18724000,6637393,15155600
2017-04-19,42.82550048828125,112.43377685546875,59.744850158691406,42.82550048828125,154.579345703125,65.04000091552734,43.0099983215332,155.48757934570312,65.75,42.67649841308594,152.58126831054688,64.88999938964844,42.86949920654297,154.64627075195312,65.6500015258789,21606000,20171378,26992800
2017-04-20,43.00400161743164,112.85797119140625,60.16739273071289,43.00400161743164,155.1625213623047,65.5,43.19649887084961,155.2581329345703,65.75,42.875,153.44168090820312,65.13999938964844,42.98699951171875,154.22561645507812,65.45999908447266,23776000,6785193,22299500
2017-04-21,42.9474983215332,111.52284240722656,60.99412155151367,42.9474983215332,153.32696533203125,66.4000015258789,43.12200164794922,154.9808807373047,66.69999694824219,42.88650131225586,153.32696533203125,65.44999694824219,43.03099822998047,154.92352294921875,65.66999816894531,23458000,5865759,32522600
2017-04-24,43.94649887084961,111.78016662597656,62.03213119506836,43.94649887084961,153.68069458007812,67.52999877929688,43.99800109863281,154.46463012695312,67.66000366210938,43.30550003051758,153.36520385742188,67.0999984741211,43.422000885009766,154.1969451904297,67.4800033569336,33930000,5565348,29770000
2017-04-25,44.44200134277344,111.52983093261719,62.39039993286133,44.44200134277344,153.33651733398438,67.91999816894531,44.61249923706055,154.91395568847656,68.04000091552734,43.9640007019043,153.32696533203125,67.5999984741211,44.112998962402344,154.66539001464844,67.9000015258789,40760000,5083978,30242700
2017-04-26,44.457000732421875,111.30032348632812,62.30772018432617,44.457000732421875,153.02102661132812,67.83000183105469,44.64950180053711,154.01528930664062,68.30999755859375,44.25749969482422,152.85850524902344,67.62000274658203,44.56949996948242,153.47036743164062,68.08000183105469,26466000,4526879,26190800
2017-04-27,44.571998596191406,111.48114013671875,62.71189498901367,44.571998596191406,153.26959228515625,68.2699966430664,44.66899871826172,153.4225616455078,68.37999725341797,44.35900115966797,152.6099395751953,67.58000183105469,44.5,153.2409210205078,68.1500015258789,46846000,4312240,34971000
2017-04-28,46.22600173950195,111.46025848388672,62.886417388916016,46.22600173950195,153.2409210205078,68.45999908447266,46.79499816894531,153.52772521972656,69.13999938964844,46.1609992980957,152.67686462402344,67.69000244140625,46.45000076293945,153.44168090820312,68.91000366210938,76918000,4345189,39548800
2017-05-01,46.64099884033203,110.4520263671875,63.75910186767578,46.64099884033203,151.8546905517578,69.41000366210938,46.79100036621094,153.36520385742188,69.55000305175781,46.040000915527344,151.72084045410156,68.5,46.20750045776367,153.011474609375,68.68000030517578,46556000,5162324,31954400
2017-05-02,46.85449981689453,110.6328125,63.65803527832031,46.85449981689453,152.10325622558594,69.30000305175781,47.14950180053711,152.47610473632812,69.70999908447266,46.54999923706055,151.66348266601562,69.12999725341797,46.66350173950195,152.4282989501953,69.70999908447266,35026000,3355777,23906100
2017-05-03,47.42250061035156,110.30596923828125,63.4559440612793,47.42250061035156,151.65391540527344,69.08000183105469,47.5099983215332,152.4378662109375,69.37999725341797,46.760501861572266,151.5487518310547,68.70999908447266,46.8025016784668,151.7590789794922,69.37999725341797,36496000,4176992,28928000
2017-05-04,47.736000061035156,110.59803009033203,63.20789337158203,47.736000061035156,152.05545043945312,68.80999755859375,47.957000732421875,152.14149475097656,69.08000183105469,47.368499755859375,151.3957977294922,68.63999938964844,47.51449966430664,151.90248107910156,69.02999877929688,38752000,4477508,21749400
2017-05-05,47.513999938964844,107.8165512084961,63.3824462890625,47.513999938964844,148.23135375976562,69.0,47.922000885009766,148.92926025390625,69.02999877929688,47.404998779296875,146.27151489257812,68.48999786376953,47.83599853515625,146.76864624023438,68.9000015258789,32310000,13097280,19128800
2017-05-08,47.93450164794922,107.45146179199219,63.32734680175781,47.93450164794922,146.30018615722656,68.94000244140625,48.04949951171875,146.72084045410156,69.05000305175781,47.369998931884766,145.50669860839844,68.41999816894531,47.372501373291016,146.08030700683594,68.97000122070312,37534000,7836632,18566100
2017-05-09,47.83549880981445,106.80545043945312,63.41921615600586,47.83549880981445,145.420654296875,69.04000091552734,48.11000061035156,146.3671112060547,69.27999877929688,47.720001220703125,144.89483642578125,68.68000030517578,48.06650161743164,145.88909912109375,68.86000061035156,33758000,7168238,22858400
2017-05-10,47.742000579833984,106.20158386230469,63.667213439941406,47.742000579833984,144.5984649658203,69.30999755859375,47.83549880981445,145.66921997070312,69.55999755859375,47.492000579833984,144.48374938964844,68.91999816894531,47.81100082397461,144.9808807373047,68.98999786376953,22920000,5229895,17977800
2017-05-11,47.794498443603516,105.78028106689453,62.886417388916016,47.794498443603516,144.0248565673828,68.45999908447266,47.89950180053711,144.50286865234375,68.7300033569336,47.43050003051758,143.2026824951172,68.12000274658203,47.56449890136719,144.4072723388672,68.36000061035156,20622000,5886783,28789400
2017-05-12,47.75699996948242,105.58369445800781,62.81294250488281,47.75699996948242,143.75717163085938,68.37999725341797,47.89899826049805,144.6080322265625,68.61000061035156,47.60300064086914,143.4034423828125,68.04000091552734,47.89250183105469,143.69024658203125,68.61000061035156,24298000,3886204,18714100
2017-05-15,47.96099853515625,106.38416290283203,62.858848571777344,47.96099853515625,144.84703063964844,68.43000030517578,48.1349983215332,145.15296936035156,68.4800033569336,47.64099884033203,143.83364868164062,67.56999969482422,47.76449966430664,143.9961700439453,68.13999938964844,26754000,4440793,31530300
2017-05-16,48.230499267578125,107.9078369140625,64.12454223632812,48.230499267578125,146.92160034179688,69.41000366210938,48.29499816894531,147.2179718017578,69.44000244140625,48.01750183105469,144.9904327392578,68.16000366210938,48.1775016784668,144.9904327392578,68.2300033569336,22030000,5767330,34956000
2017-05-17,47.10850143432617,105.97689056396484,62.34151077270508,47.10850143432617,144.29254150390625,67.4800033569336,48.04949951171875,147.3613739013672,69.0999984741211,47.00299835205078,144.25430297851562,67.43000030517578,47.98500061035156,146.55831909179688,68.88999938964844,48982000,5430309,30548800
2017-05-18,47.525001525878906,105.87156677246094,62.55400085449219,47.525001525878906,144.14913940429688,67.70999908447266,47.70899963378906,144.67495727539062,68.12999725341797,47.063499450683594,143.50860595703125,67.13999938964844,47.15999984741211,144.22561645507812,67.4000015258789,36010000,3424813,25201300
2017-05-19,47.73249816894531,106.71419525146484,62.5355110168457,47.73249816894531,145.29637145996094,67.69000244140625,47.97800064086914,145.75526428222656,68.0999984741211,47.599998474121094,144.25430297851562,67.43000030517578,47.64099884033203,144.3690185546875,67.5,27206000,5902578,26961100
2017-05-22,48.20349884033203,107.17759704589844,63.23762893676758,48.20349884033203,145.92733764648438,68.44999694824219,48.24100112915039,146.11854553222656,68.5,47.827999114990234,144.93307495117188,67.5,47.849998474121094,145.4110870361328,67.88999938964844,27748000,3453997,16237600
2017-05-23,48.52750015258789,106.74925994873047,63.45011901855469,48.52750015258789,145.3441619873047,68.68000030517578,48.72549819946289,146.92160034179688,68.75,48.224998474121094,145.23899841308594,68.37999725341797,48.49800109863281,145.8604278564453,68.72000122070312,30908000,2682467,15425800
2017-05-24,48.88050079345703,107.08634185791016,63.53324890136719,48.88050079345703,145.8030548095703,68.7699966430664,48.90599822998047,146.0420684814453,68.87999725341797,48.58150100708008,144.579345703125,68.44999694824219,48.76300048828125,145.51625061035156,68.87000274658203,22660000,3904090,14593900
