,idDate,wind,temperature_mean
819,2011/02/18,8.0,10.0
820,2010/08/30,5.0,22.0
821,2010/08/31,7.0,21.0
822,2012/04/03,6.0,16.0
823,2012/04/02,5.0,14.0
824,2012/04/01,4.0,12.0
825,2012/04/07,16.0,10.0
826,2012/04/06,11.0,14.0
827,2012/04/05,5.0,14.0
828,2012/04/04,8.0,16.0
829,2011/04/13,4.0,14.0
830,2011/04/12,7.0,16.0
831,2011/04/11,8.0,19.0
832,2012/04/08,13.0,13.0
833,2011/04/17,6.0,12.0
834,2011/04/16,9.0,14.0
835,2011/04/15,9.0,16.0
836,2011/04/14,5.0,15.0
837,2007/06/03,8.0,19.0
838,2007/06/02,9.0,18.0
839,2011/06/19,12.0,23.0
840,2011/06/18,6.0,24.0
841,2011/06/02,9.0,16.0
842,2011/06/15,5.0,22.0
843,2011/06/14,6.0,22.0
844,2007/06/09,7.0,20.0
845,2011/06/16,5.0,22.0
846,2011/06/11,8.0,22.0
847,2011/06/10,4.0,20.0
848,2011/06/13,5.0,22.0
849,2011/06/12,6.0,20.0
850,2012/05/31,6.0,22.0
851,2012/05/30,6.0,20.0
852,2010/04/04,7.0,12.0
853,2010/04/07,5.0,14.0
854,2012/06/05,5.0,70.0
855,2012/06/04,10.0,22.0
856,2012/06/07,4.0,23.0
857,2012/06/06,5.0,20.0
858,2015/09/18,9.0,20.0
859,2015/09/19,9.0,23.0
860,2012/06/03,5.0,21.0
861,2012/06/02,5.0,22.0
862,2015/09/14,13.0,26.0
863,2015/01/07,2.0,10.0
864,2015/09/16,19.0,26.0
865,2015/09/17,18.0,24.0
866,2015/09/10,3.0,20.0
867,2015/09/11,5.0,24.0
868,2015/09/12,6.0,25.0
869,2015/09/13,8.0,24.0
870,2011/08/17,5.0,26.0
871,2011/08/16,6.0,25.0
872,2011/08/15,5.0,26.0
873,2011/08/14,7.0,26.0
874,2011/08/13,5.0,26.0
875,2015/01/05,3.0,9.0
876,2011/08/11,6.0,22.0
877,2011/08/10,7.0,22.0
878,2015/01/04,3.0,11.0
879,2011/08/19,12.0,28.0
880,2011/08/18,10.0,28.0
881,2015/05/25,8.0,18.0
882,2015/05/24,5.0,16.0
883,2015/05/27,7.0,17.0
884,2015/05/26,7.0,20.0
885,2015/05/21,7.0,16.0
886,2015/05/20,11.0,64.0
887,2015/05/23,7.0,16.0
888,2010/03/29,6.0,10.0
889,2012/09/26,21.0,24.0
890,2010/03/27,9.0,13.0
891,2012/09/24,12.0,24.0
892,2012/09/25,21.0,24.0
893,2012/09/22,6.0,76.0
894,2015/05/28,7.0,18.0
895,2012/09/20,10.0,22.0
896,2012/09/21,7.0,24.0
897,2008/03/02,6.0,12.0
898,2010/04/18,5.0,13.0
899,2010/04/19,6.0,12.0
900,2010/04/16,5.0,11.0
901,2007/03/18,8.0,12.0
902,2010/04/14,10.0,12.0
903,2007/08/19,7.0,24.0
904,2010/04/12,11.0,12.0
905,2010/04/13,13.0,12.0
906,2010/04/10,6.0,14.0
907,2010/04/11,4.0,12.0
908,2015/01/14,2.0,11.0
909,2015/01/15,2.0,9.0
910,2015/01/16,15.0,12.0
911,2015/01/17,3.0,7.0
912,2015/01/10,6.0,9.0
913,2015/01/11,3.0,12.0
914,2015/01/12,5.0,10.0
915,2015/01/13,2.0,10.0
916,2015/01/18,4.0,6.0
917,2015/01/19,8.0,10.0
918,2013/04/30,10.0,13.0
919,2010/07/18,17.0,26.0
920,2008/05/12,11.0,16.0
921,2006/02/08,9.0,10.0
922,2010/12/26,4.0,6.0
923,2008/05/13,8.0,18.0
924,2008/02/03,5.0,9.0
925,2010/01/28,5.0,6.0
926,2007/03/16,5.0,11.0
927,2010/01/24,7.0,12.0
928,2010/01/20,8.0,12.0
929,2010/01/21,5.0,10.0
930,2010/01/22,4.0,9.0
931,2010/01/23,6.0,9.0
932,2011/09/12,7.0,26.0
933,2010/12/22,5.0,15.0
934,2010/05/15,12.0,14.0
935,2010/05/16,8.0,15.0
936,2010/05/11,6.0,18.0
937,2010/05/10,4.0,17.0
938,2012/08/09,6.0,26.0
939,2012/08/08,13.0,28.0
940,2012/08/07,20.0,26.0
941,2012/08/06,10.0,27.0
942,2012/08/05,6.0,25.0
943,2010/02/04,3.0,10.0
944,2012/08/03,13.0,28.0
945,2012/08/02,6.0,26.0
946,2010/02/01,8.0,8.0
947,2008/05/18,6.0,17.0
948,2008/05/19,6.0,16.0
949,2015/02/15,6.0,12.0
950,2015/02/14,4.0,8.0
951,2015/02/17,16.0,10.0
952,2015/02/16,10.0,11.0
953,2015/02/11,5.0,8.0
954,2015/02/10,2.0,7.0
955,2015/02/13,5.0,10.0
956,2015/02/12,3.0,8.0
957,2010/06/03,7.0,20.0
958,2010/06/02,5.0,20.0
959,2010/06/01,4.0,22.0
960,2015/02/19,10.0,10.0
961,2015/02/18,27.0,12.0
962,2010/06/05,5.0,20.0
963,2010/06/04,6.0,19.0
964,2015/07/01,8.0,28.0
965,2015/07/03,13.0,30.0
966,2015/07/02,14.0,30.0
967,2015/07/05,6.0,28.0
968,2015/07/04,11.0,31.0
969,2015/07/07,6.0,26.0
970,2015/07/06,6.0,28.0
971,2015/07/09,11.0,26.0
972,2015/07/08,7.0,28.0
973,2015/03/18,15.0,11.0
974,2015/03/19,26.0,15.0
975,2015/03/16,5.0,8.0
976,2015/03/17,3.0,8.0
977,2015/03/14,5.0,8.0
978,2015/03/15,4.0,8.0
979,2015/03/12,3.0,12.0
980,2015/03/13,5.0,10.0
981,2015/03/10,5.0,10.0
982,2015/03/11,3.0,10.0
983,2013/11/17,4.0,10.0
984,2013/11/16,13.0,11.0
985,2013/11/15,10.0,11.0
986,2013/11/14,4.0,16.0
987,2013/11/13,5.0,15.0
988,2013/11/12,14.0,16.0
989,2013/11/11,10.0,18.0
990,2013/11/10,12.0,16.0
991,2013/11/19,19.0,14.0
992,2013/11/18,9.0,13.0
993,2007/06/10,9.0,22.0
994,2013/03/29,10.0,12.0
995,2013/03/28,9.0,16.0
996,2015/06/28,5.0,24.0
997,2015/06/29,7.0,26.0
998,2015/06/24,14.0,24.0
999,2013/03/20,7.0,12.0
1000,2013/03/23,5.0,14.0
1001,2015/06/27,7.0,22.0
1002,2013/03/25,13.0,12.0
1003,2013/03/24,6.0,14.0
1004,2013/03/27,13.0,16.0
1005,2013/03/26,21.0,16.0
1006,2009/09/12,6.0,22.0
1007,2010/08/24,5.0,27.0
1008,2012/01/08,3.0,8.0
1009,2012/01/09,5.0,8.0
1010,2012/01/01,3.0,12.0
1011,2012/01/02,9.0,12.0
1012,2012/01/03,15.0,11.0
1013,2012/01/04,4.0,9.0
1014,2012/01/05,11.0,12.0
1015,2012/01/06,18.0,11.0
1016,2012/01/07,4.0,9.0
1017,2008/11/04,7.0,14.0
1018,2008/11/05,6.0,14.0
1019,2014/07/15,7.0,24.0
1020,2008/11/01,11.0,18.0
1021,2008/11/02,27.0,18.0
1022,2008/11/03,10.0,14.0
1023,2008/11/08,3.0,13.0
1024,2008/11/09,3.0,13.0
1025,2011/01/07,4.0,12.0
1026,2011/01/06,4.0,12.0
1027,2011/01/05,3.0,10.0
1028,2011/01/04,2.0,7.0
1029,2011/01/03,4.0,7.0
1030,2011/01/02,1.0,9.0
1031,2011/01/01,2.0,12.0
1032,2008/12/01,18.0,10.0
1033,2011/01/09,4.0,10.0
1034,2011/01/08,4.0,12.0
1035,2012/03/02,3.0,10.0
1036,2012/03/03,8.0,12.0
1037,2012/03/01,4.0,8.0
1038,2010/09/06,5.0,23.0
1039,2012/03/07,7.0,8.0
1040,2012/03/04,5.0,12.0
1041,2010/09/05,5.0,22.0
1042,2012/03/08,10.0,8.0
1043,2012/03/09,24.0,11.0
1044,2008/09/07,11.0,24.0
1045,2012/02/09,7.0,8.0
1046,2010/08/08,6.0,22.0
1047,2014/10/19,3.0,23.0
1048,2014/10/18,2.0,73.0
1049,2014/10/13,21.0,23.0
1050,2014/10/12,7.0,24.0
1051,2014/10/11,6.0,22.0
1052,2014/10/10,5.0,22.0
1053,2014/10/17,10.0,22.0
1054,2014/10/16,11.0,20.0
1055,2014/10/15,5.0,18.0
1056,2014/10/14,14.0,20.0
1057,2014/12/19,4.0,12.0
1058,2014/12/18,10.0,15.0
1059,2008/12/29,4.0,12.0
1060,2008/12/28,13.0,10.0
1061,2014/12/15,7.0,11.0
1062,2014/12/14,5.0,12.0
1063,2008/12/25,5.0,10.0
1064,2008/12/24,3.0,8.0
1065,2014/12/11,10.0,14.0
1066,2014/12/10,10.0,9.0
1067,2014/12/13,6.0,10.0
1068,2014/12/12,4.0,10.0
1069,2011/02/24,5.0,12.0
1070,2011/02/25,5.0,13.0
1071,2011/02/26,6.0,12.0
1072,2011/02/27,6.0,10.0
1073,2011/02/20,2.0,12.0
1074,2011/02/21,6.0,11.0
1075,2011/02/22,22.0,15.0
1076,2011/02/23,11.0,12.0
1077,2011/02/28,5.0,8.0
1078,2012/02/03,19.0,4.0
1079,2012/02/23,3.0,8.0
1080,2012/02/22,5.0,8.0
1081,2010/08/21,8.0,26.0
1082,2010/08/20,9.0,28.0
1083,2012/02/27,10.0,11.0
1084,2012/02/26,4.0,12.0
1085,2012/02/25,3.0,9.0
1086,2012/02/24,3.0,8.0
1087,2010/08/05,9.0,24.0
1088,2012/02/29,5.0,8.0
1089,2012/02/28,4.0,9.0
1090,2010/08/04,7.0,23.0
1091,2013/02/02,26.0,12.0
1092,2012/02/07,12.0,6.0
1093,2012/02/06,7.0,6.0
1094,2011/06/20,6.0,21.0
1095,2014/07/26,12.0,26.0
1096,2011/06/22,8.0,23.0
1097,2010/07/21,7.0,25.0
1098,2011/06/24,15.0,24.0
1099,2016/02/18,11.0,10.0
1100,2011/06/26,6.0,23.0
1101,2013/02/05,5.0,9.0
1102,2011/06/28,7.0,25.0
1103,2011/06/29,10.0,25.0
1104,2016/02/19,5.0,10.0
1105,2007/03/04,4.0,14.0
1106,2013/02/06,20.0,10.0
1107,2012/05/04,15.0,18.0
1108,2012/05/05,11.0,17.0
1109,2012/05/06,12.0,18.0
1110,2014/07/25,9.0,27.0
1111,2012/05/01,7.0,14.0
1112,2012/05/02,6.0,14.0
1113,2012/05/03,7.0,14.0
1114,2009/09/26,5.0,21.0
1115,2012/05/08,5.0,16.0
1116,2014/01/04,13.0,14.0
1117,2014/07/23,6.0,24.0
1118,2015/09/03,8.0,26.0
1119,2015/09/02,6.0,25.0
1120,2015/09/01,10.0,26.0
1121,2014/01/05,23.0,12.0
1122,2015/09/07,4.0,22.0
1123,2015/09/06,7.0,22.0
1124,2015/09/05,13.0,23.0
1125,2015/09/04,18.0,23.0
1126,2016/02/12,16.0,12.0
1127,2015/09/09,3.0,22.0
1128,2015/09/08,5.0,21.0
1129,2016/02/13,27.0,18.0
1130,2015/05/18,6.0,18.0
1131,2015/05/19,10.0,17.0
1132,2015/05/10,5.0,18.0
1133,2015/05/11,5.0,19.0
1134,2015/05/12,8.0,22.0
1135,2014/01/01,5.0,9.0
1136,2015/05/14,5.0,22.0
1137,2015/05/15,27.0,20.0
1138,2015/05/16,13.0,17.0
1139,2015/05/17,5.0,66.0
1140,2015/08/22,6.0,26.0
1141,2015/08/23,14.0,28.0
1142,2015/08/20,5.0,24.0
1143,2015/08/21,6.0,24.0
1144,2015/08/26,7.0,24.0
1145,2015/08/27,7.0,24.0
1146,2015/08/24,17.0,26.0
1147,2015/08/25,9.0,26.0
1148,2015/08/28,6.0,26.0
1149,2015/08/29,8.0,27.0
1150,2010/03/31,6.0,12.0
1151,2012/09/30,8.0,20.0
1152,2009/12/26,10.0,12.0
1153,2008/10/20,6.0,22.0
1154,2012/04/13,9.0,14.0
1155,2010/08/22,4.0,24.0
1156,2015/01/09,4.0,8.0
1157,2015/01/08,3.0,9.0
1158,2010/04/09,12.0,14.0
1159,2010/04/08,16.0,14.0
1160,2015/01/03,6.0,8.0
1161,2015/01/02,1.0,8.0
1162,2015/01/01,3.0,8.0
1163,2010/04/06,11.0,14.0
1164,2010/04/01,6.0,12.0
1165,2015/01/06,1.0,10.0
1166,2010/04/03,2.0,14.0
1167,2010/04/02,6.0,10.0
1168,2008/10/27,5.0,18.0
1169,2015/04/28,12.0,17.0
1170,2015/04/29,5.0,14.0
1171,2015/04/26,8.0,18.0
1172,2015/04/27,19.0,18.0
1173,2015/04/24,5.0,14.0
1174,2015/04/25,6.0,16.0
1175,2015/04/22,10.0,16.0
1176,2015/04/23,5.0,15.0
1177,2015/04/20,6.0,14.0
1178,2015/04/21,8.0,16.0
1179,2006/02/01,4.0,10.0
1180,2011/04/02,4.0,16.0
1181,2011/06/09,6.0,19.0
1182,2008/11/26,19.0,10.0
1183,2012/06/30,6.0,25.0
1184,2007/06/16,11.0,22.0
1185,2010/01/31,7.0,8.0
1186,2010/01/30,16.0,10.0
1187,2014/01/16,10.0,11.0
1188,2010/02/07,14.0,12.0
1189,2011/06/03,4.0,16.0
1190,2010/05/28,7.0,19.0
1191,2010/05/29,10.0,20.0
1192,2007/09/29,8.0,22.0
1193,2010/05/20,7.0,16.0
1194,2010/05/21,5.0,17.0
1195,2010/05/22,6.0,18.0
1196,2010/05/23,5.0,18.0
1197,2010/05/24,4.0,17.0
1198,2010/05/25,5.0,18.0
1199,2007/09/22,8.0,22.0
1200,2010/05/27,6.0,20.0
1201,2007/03/26,8.0,10.0
1202,2007/03/27,9.0,11.0
1203,2007/03/24,18.0,14.0
1204,2007/03/25,6.0,10.0
1205,2007/03/22,12.0,9.0
1206,2007/03/23,14.0,9.0
1207,2015/02/28,4.0,8.0
1208,2012/05/24,5.0,18.0
1209,2015/02/20,4.0,10.0
1210,2015/02/21,3.0,49.0
1211,2015/02/22,12.0,7.0
1212,2015/02/23,10.0,10.0
1213,2015/02/24,28.0,11.0
1214,2015/02/25,24.0,12.0
1215,2015/02/26,7.0,12.0
1216,2015/02/27,8.0,9.0
1217,2012/05/07,6.0,14.0
1218,2014/01/13,4.0,10.0
1219,2015/07/30,14.0,28.0
1220,2015/07/31,11.0,27.0
1221,2007/03/03,8.0,15.0
1222,2007/04/07,9.0,13.0
1223,2015/03/09,4.0,8.0
1224,2015/03/08,8.0,9.0
1225,2015/03/05,10.0,10.0
1226,2015/03/04,7.0,11.0
1227,2015/03/07,5.0,8.0
1228,2015/03/06,10.0,10.0
1229,2015/03/01,3.0,10.0
1230,2015/03/03,7.0,14.0
1231,2015/03/02,5.0,12.0
1232,2015/09/29,5.0,18.0
1233,2015/09/28,5.0,20.0
1234,2015/06/30,6.0,26.0
1235,2013/03/18,11.0,12.0
1236,2013/03/19,5.0,11.0
1237,2013/03/14,16.0,8.0
1238,2013/03/15,15.0,8.0
1239,2013/03/16,3.0,7.0
1240,2013/03/17,4.0,11.0
1241,2013/03/10,21.0,14.0
1242,2013/03/11,22.0,14.0
1243,2013/03/12,21.0,13.0
1244,2013/03/13,9.0,11.0
1245,2009/09/10,5.0,22.0
1246,2005/06/14,14.0,25.0
1247,2009/01/28,9.0,12.0
1248,2008/11/18,3.0,10.0
1249,2012/06/18,6.0,24.0
1250,2012/01/19,5.0,8.0
1251,2012/01/18,3.0,9.0
1252,2008/11/13,7.0,12.0
1253,2008/11/12,5.0,14.0
1254,2012/01/15,3.0,8.0
1255,2012/01/14,3.0,8.0
1256,2012/01/13,3.0,10.0
1257,2008/11/16,7.0,12.0
1258,2012/01/11,4.0,9.0
1259,2009/01/25,32.0,10.0
1260,2006/11/12,5.0,15.0
1261,2011/08/03,9.0,26.0
1262,2013/08/06,7.0,28.0
1263,2012/03/10,16.0,11.0
1264,2013/08/04,7.0,27.0
1265,2013/08/05,6.0,26.0
1266,2013/08/02,7.0,28.0
1267,2012/03/14,3.0,13.0
1268,2012/03/17,7.0,13.0
1269,2013/08/01,7.0,25.0
1270,2012/03/19,12.0,10.0
1271,2012/03/18,10.0,14.0
1272,2013/08/08,11.0,27.0
1273,2013/08/09,5.0,24.0
1274,2007/01/02,8.0,12.0
1275,2007/01/07,3.0,10.0
1276,2008/08/02,11.0,28.0
1277,2008/08/06,6.0,26.0
1278,2007/05/08,8.0,16.0
1279,2007/05/09,6.0,20.0
1280,2007/05/06,7.0,16.0
1281,2007/05/07,7.0,17.0
1282,2007/02/10,16.0,14.0
1283,2007/02/11,6.0,12.0
1284,2013/10/17,6.0,22.0
1285,2014/12/20,2.0,53.0
1286,2014/12/21,3.0,10.0
1287,2014/12/22,2.0,10.0
1288,2014/12/23,2.0,10.0
1289,2014/12/24,2.0,9.0
1290,2014/12/25,2.0,9.0
1291,2014/12/26,3.0,8.0
1292,2014/12/27,10.0,10.0
1293,2014/12/28,12.0,52.0
1294,2014/12/29,14.0,8.0
1295,2012/05/19,8.0,20.0
1296,2012/05/18,9.0,20.0
1297,2011/06/30,13.0,26.0
1298,2012/05/13,5.0,19.0
1299,2012/05/12,5.0,18.0
1300,2012/05/11,6.0,20.0
1301,2012/05/10,6.0,20.0
1302,2012/05/17,6.0,15.0
1303,2012/05/16,5.0,16.0
1304,2012/05/15,7.0,18.0
1305,2012/05/14,12.0,20.0
1306,2012/07/08,7.0,24.0
1307,2012/07/09,7.0,78.0
1308,2012/07/06,9.0,24.0
1309,2012/07/07,9.0,24.0
1310,2012/07/04,6.0,22.0
1311,2012/07/05,9.0,24.0
1312,2012/07/02,11.0,20.0
1313,2012/07/03,5.0,22.0
1314,2012/07/01,7.0,25.0
1315,2007/04/29,6.0,17.0
1316,2007/04/22,11.0,18.0
1317,2007/04/21,6.0,16.0
1318,2015/05/09,7.0,20.0
1319,2015/05/08,7.0,17.0
1320,2015/05/07,10.0,19.0
1321,2015/05/06,8.0,21.0
1322,2015/05/05,6.0,23.0
1323,2015/05/04,3.0,72.0
1324,2015/05/03,3.0,67.0
1325,2015/05/02,5.0,20.0
1326,2015/05/01,3.0,60.0
1327,2014/01/08,1.0,10.0
1328,2015/08/31,6.0,28.0
1329,2015/08/30,10.0,30.0
1330,2012/09/02,5.0,18.0
1331,2012/09/03,6.0,20.0
1332,2012/09/04,7.0,22.0
1333,2010/03/05,9.0,10.0
1334,2012/09/06,5.0,22.0
1335,2012/09/07,5.0,24.0
1336,2012/09/08,6.0,22.0
1337,2012/09/09,6.0,22.0
1338,2010/08/18,6.0,23.0
1339,2011/12/30,8.0,8.0
1340,2011/12/31,11.0,13.0
1341,2011/03/16,23.0,14.0
1342,2014/01/06,8.0,12.0
1343,2015/04/30,6.0,16.0
1344,2012/06/29,4.0,26.0
1345,2012/06/28,7.0,26.0
1346,2012/06/27,6.0,26.0
1347,2012/06/26,6.0,24.0
1348,2012/06/25,10.0,24.0
1349,2012/06/24,7.0,25.0
1350,2012/06/23,14.0,25.0
1351,2012/06/22,17.0,26.0
1352,2012/06/21,8.0,24.0
1353,2012/06/20,9.0,28.0
1354,2008/07/29,9.0,26.0
1355,2008/07/21,15.0,25.0
1356,2009/10/19,3.0,12.0
1357,2007/09/30,5.0,20.0
1358,2013/08/22,5.0,24.0
1359,2010/05/31,10.0,23.0
1360,2010/05/30,7.0,18.0
1361,2013/01/16,15.0,12.0
1362,2013/01/17,11.0,11.0
1363,2013/01/14,5.0,8.0
1364,2013/01/15,17.0,10.0
1365,2013/01/12,6.0,8.0
1366,2013/01/13,21.0,12.0
1367,2013/01/10,8.0,53.0
1368,2013/01/11,6.0,10.0
1369,2009/10/18,12.0,14.0
1370,2013/01/18,11.0,14.0
1371,2013/01/19,23.0,14.0
1372,2006/12/07,10.0,14.0
1373,2015/07/29,7.0,28.0
1374,2014/01/02,13.0,14.0
1375,2009/04/30,6.0,14.0
1376,2006/12/06,22.0,14.0
1377,2015/07/23,10.0,28.0
1378,2015/07/22,6.0,29.0
1379,2015/07/21,6.0,28.0
1380,2015/07/20,6.0,28.0
1381,2015/07/27,8.0,28.0
1382,2015/07/26,8.0,25.0
1383,2015/07/25,13.0,28.0
1384,2015/07/24,8.0,27.0
1385,2010/04/26,5.0,17.0
1386,2015/03/30,16.0,18.0
1387,2015/03/31,9.0,18.0
1388,2006/05/01,7.0,16.0
1389,2008/06/06,11.0,20.0
1390,2008/06/07,6.0,18.0
1391,2009/08/30,5.0,24.0
1392,2008/06/01,8.0,18.0
1393,2009/08/31,5.0,24.0
1394,2008/04/08,11.0,16.0
1395,2009/08/29,8.0,26.0
1396,2013/03/02,20.0,12.0
1397,2013/03/01,11.0,9.0
1398,2013/03/07,11.0,16.0
1399,2013/03/06,22.0,14.0
1400,2013/03/05,17.0,16.0
1401,2013/03/04,11.0,12.0
1402,2009/08/20,7.0,26.0
1403,2013/03/09,12.0,15.0
1404,2013/03/08,19.0,17.0
1405,2009/08/25,6.0,24.0
1406,2009/08/27,6.0,26.0
1407,2009/08/26,6.0,27.0
1408,2008/06/08,7.0,18.0
1409,2009/01/31,8.0,12.0
1410,2011/07/20,7.0,24.0
1411,2008/09/13,6.0,20.0
1412,2008/09/17,7.0,22.0
1413,2008/09/19,7.0,25.0
1414,2012/02/01,8.0,8.0
1415,2009/02/26,7.0,8.0
1416,2013/08/15,6.0,26.0
1417,2012/03/25,4.0,12.0
1418,2012/03/26,7.0,14.0
1419,2010/09/27,5.0,18.0
1420,2013/08/11,7.0,24.0
1421,2013/08/10,7.0,24.0
1422,2013/08/13,6.0,26.0
1423,2012/03/23,4.0,10.0
1424,2013/08/19,7.0,27.0
1425,2012/03/29,7.0,14.0
1426,2007/01/13,6.0,10.0
1427,2007/01/12,5.0,11.0
1428,2007/01/14,6.0,10.0
1429,2013/09/18,6.0,21.0
1430,2013/09/19,5.0,22.0
1431,2013/09/16,7.0,22.0
1432,2013/09/17,5.0,23.0
1433,2013/09/14,4.0,22.0
1434,2013/09/15,5.0,24.0
1435,2013/09/12,5.0,21.0
1436,2013/09/13,5.0,22.0
1437,2013/09/10,6.0,24.0
1438,2013/09/11,9.0,22.0
1439,2008/08/19,9.0,24.0
1440,2006/11/08,7.0,18.0
1441,2009/01/29,5.0,12.0
1442,2008/08/12,7.0,26.0
1443,2008/08/15,16.0,23.0
1444,2008/08/17,8.0,24.0
1445,2008/08/16,8.0,20.0
1446,2012/01/17,10.0,10.0
1447,2014/12/31,6.0,8.0
1448,2012/07/22,4.0,23.0
1449,2009/01/27,24.0,12.0
1450,2012/01/10,3.0,8.0
1451,2012/07/25,6.0,23.0
1452,2014/12/17,4.0,10.0
1453,2012/07/19,6.0,24.0
1454,2012/07/18,8.0,26.0
1455,2012/07/15,13.0,26.0
1456,2012/07/14,12.0,25.0
1457,2012/07/17,6.0,24.0
1458,2012/07/16,11.0,24.0
1459,2012/07/10,6.0,24.0
1460,2013/06/26,7.0,20.0
1461,2013/06/27,8.0,20.0
1462,2013/06/25,6.0,20.0
1463,2013/06/22,8.0,22.0
1464,2013/06/23,7.0,20.0
1465,2013/06/20,7.0,20.0
1466,2013/06/21,6.0,21.0
1467,2013/06/29,7.0,20.0
1468,2010/03/16,5.0,8.0
1469,2010/03/13,4.0,8.0
1470,2010/04/27,4.0,18.0
1471,2010/04/24,3.0,15.0
1472,2015/04/01,10.0,13.0
1473,2015/04/03,6.0,12.0
1474,2015/04/04,6.0,14.0
1475,2015/04/05,4.0,54.0
1476,2015/04/06,10.0,10.0
1477,2015/04/07,11.0,11.0
1478,2015/04/08,8.0,10.0
1479,2015/04/09,9.0,12.0
1480,2013/05/18,22.0,18.0
1481,2013/05/19,23.0,17.0
1482,2013/05/12,7.0,16.0
1483,2013/05/10,11.0,18.0
1484,2013/05/11,8.0,18.0
1485,2013/05/15,6.0,18.0
1486,2013/02/21,5.0,10.0
1487,2012/03/11,6.0,10.0
1488,2013/08/07,8.0,28.0
1489,2012/03/13,4.0,10.0
1490,2012/03/15,1.0,12.0
1491,2012/08/17,6.0,28.0
1492,2013/08/03,7.0,27.0
1493,2013/01/05,5.0,9.0
1494,2013/01/04,3.0,8.0
1495,2013/01/06,3.0,10.0
1496,2012/03/16,7.0,12.0
1497,2015/03/27,14.0,12.0
1498,2015/03/26,4.0,11.0
1499,2015/03/23,9.0,14.0
1500,2015/03/22,10.0,14.0
1501,2015/03/21,11.0,16.0
1502,2015/03/29,6.0,14.0
1503,2015/03/28,7.0,15.0
1504,2013/09/09,6.0,24.0
1505,2013/09/05,5.0,24.0
1506,2013/09/04,9.0,23.0
1507,2013/09/07,6.0,24.0
1508,2013/09/06,5.0,23.0
1509,2013/09/01,7.0,22.0
1510,2013/09/03,4.0,24.0
1511,2013/09/02,5.0,24.0
1512,2007/05/20,14.0,21.0
1513,2010/06/10,14.0,23.0
1514,2013/08/28,7.0,24.0
1515,2013/08/29,11.0,24.0
1516,2013/08/20,12.0,27.0
1517,2013/08/21,5.0,23.0
1518,2012/03/31,4.0,13.0
1519,2013/08/23,7.0,25.0
1520,2013/08/24,6.0,25.0
1521,2013/08/25,7.0,25.0
1522,2013/08/27,9.0,24.0
1523,2010/12/09,6.0,16.0
1524,2010/03/15,5.0,8.0
1525,2010/12/07,9.0,16.0
1526,2010/03/14,4.0,8.0
1527,2012/07/20,7.0,24.0
1528,2012/07/21,14.0,25.0
1529,2010/11/27,7.0,10.0
1530,2012/07/23,3.0,73.0
1531,2012/07/24,7.0,22.0
1532,2010/11/20,9.0,11.0
1533,2012/07/26,8.0,28.0
1534,2012/07/27,12.0,30.0
1535,2012/07/28,11.0,27.0
1536,2012/07/29,8.0,26.0
1537,2013/02/27,6.0,5.0
1538,2013/02/24,13.0,7.0
1539,2010/03/12,4.0,6.0
1540,2013/07/30,9.0,26.0
1541,2013/07/31,5.0,26.0
1542,2013/10/30,17.0,15.0
1543,2010/09/14,5.0,21.0
1544,2013/10/31,3.0,15.0
1545,2015/04/17,7.0,14.0
1546,2015/04/16,3.0,63.0
1547,2015/04/15,12.0,16.0
1548,2015/04/14,5.0,15.0
1549,2015/04/13,11.0,26.0
1550,2015/04/12,16.0,18.0
1551,2015/04/11,12.0,14.0
1552,2015/04/10,11.0,13.0
1553,2015/04/19,7.0,16.0
1554,2015/04/18,7.0,16.0
1555,2013/05/09,7.0,21.0
1556,2013/05/08,4.0,18.0
1557,2013/05/01,6.0,14.0
1558,2013/05/02,6.0,14.0
1559,2013/05/05,7.0,14.0
1560,2013/05/04,6.0,14.0
1561,2013/05/07,4.0,19.0
1562,2013/05/06,6.0,15.0
1563,2013/08/17,6.0,26.0
1564,2013/01/30,4.0,9.0
1565,2013/01/31,3.0,11.0
1566,2014/02/20,6.0,9.0
1567,2014/02/23,4.0,8.0
1568,2014/02/22,4.0,10.0
1569,2014/02/25,6.0,10.0
1570,2014/02/26,12.0,12.0
1571,2009/06/14,7.0,27.0
1572,2012/10/12,10.0,20.0
1573,2009/07/11,7.0,24.0
1574,2009/07/13,10.0,28.0
1575,2009/08/02,6.0,26.0
1576,2009/08/04,8.0,24.0
1577,2011/10/19,5.0,18.0
1578,2007/10/20,7.0,14.0
1579,2007/10/21,7.0,14.0
1580,2011/10/12,4.0,18.0
1581,2011/10/13,4.0,20.0
1582,2011/10/10,4.0,20.0
1583,2011/10/11,3.0,20.0
1584,2011/10/16,3.0,16.0
1585,2011/10/17,4.0,17.0
1586,2011/10/14,11.0,21.0
1587,2011/10/15,7.0,18.0
1588,2009/03/15,8.0,12.0
1589,2009/03/14,3.0,10.0
1590,2009/03/17,11.0,12.0
1591,2016/04/04,6.0,13.0
1592,2009/03/11,3.0,10.0
1593,2009/09/17,9.0,21.0
1594,2009/03/18,5.0,10.0
1595,2014/09/06,6.0,24.0
1596,2014/09/07,4.0,78.0
1597,2014/09/04,7.0,25.0
1598,2014/09/05,6.0,25.0
1599,2014/09/02,7.0,24.0
1600,2014/09/03,6.0,24.0
1601,2014/09/01,7.0,24.0
1602,2008/06/26,6.0,24.0
1603,2013/03/30,23.0,17.0
1604,2014/09/08,5.0,26.0
1605,2014/09/09,8.0,28.0
